booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1889990764,5/29/18 21:30,Female,May,Tue,09:30:00 PM,20,48,Late Night Ride,0,Micro,48.96,195.84,18.62,263,4
1556139694,2/27/18 0:35,Female,February,Tue,12:35:00 AM,13,32,Office to/from Home,0,Mini,42.8,171.2,16.26,230.26,5
1583868240,3/7/18 22:47,Male,March,Wed,10:47:00 PM,21,42,Office to/from Home,0,Micro,49.68,198.72,18.88,267.28,5
1922321364,6/7/18 0:31,Female,June,Thu,12:31:00 AM,13,30,Office to/from Home,0,Mini,39.96,159.85,15.18,215,3
1746767103,4/24/18 20:04,Female,April,Tue,08:04:00 PM,10,57,Airport/Station Ride,0,Micro,43.87,275.46,21.67,341,5
1781254011,5/2/18 22:53,Male,May,Wed,10:53:00 PM,18,43,Late Night Ride,0,Micro,50.23,200.92,19.09,270,1
1747047332,4/24/18 21:16,Male,April,Tue,09:16:00 PM,5,41,Office to/from Home,0,Micro,0,108.14,8.77,117,3
2012439696,6/29/18 22:08,Female,June,Fri,10:08:00 PM,17,65,Late Night Ride,0,Micro,70.45,281.78,26.77,379,3
1583700209,3/7/18 21:21,Male,March,Wed,09:21:00 PM,3,6,Office to/from Home,0,Micro,15.29,61.17,5.81,82.27,3
1409116878,1/10/18 23:29,Female,January,Wed,11:29:00 PM,10,45,Office to/from Home,0,Micro,35.38,141.52,13.45,190,5
1830827104,5/14/18 11:35,Female,May,Mon,11:35:00 AM,28,71,Customer/Partner Visit,70,Mini,86.76,417.04,36.47,540,1
1493681471,2/7/18 22:05,Male,February,Wed,10:05:00 PM,20,58,Office to/from Home,0,Micro,51.04,204.16,19.4,275,5
2008664578,6/28/18 21:31,Male,June,Thu,09:31:00 PM,11,44,NA,0,Micro,36.16,144.64,13.74,195,5
1693069669,4/11/18 0:11,Female,April,Wed,12:11:00 AM,2,7,Office to/from Home,0,Mini,18.28,73.12,6.96,98.36,4
1467112596,1/30/18 8:43,Male,January,Tue,08:43:00 AM,23,80,Market/Site Visit,0,Micro,85.75,343,32.6,461,5
1897571453,5/31/18 22:54,Male,May,Thu,10:54:00 PM,17,48,Office to/from Home,0,Micro,67.66,270.63,25.71,364,4
1875577968,5/26/18 4:47,Male,May,Sat,04:47:00 AM,10,28,Office to/from Home,0,Mini,35.69,142.75,13.56,192,1
1513271274,2/14/18 0:34,Female,February,Wed,12:34:00 AM,4,5,Office to/from Home,0,Micro,15.94,63.76,6.06,85.76,5
1496705890,2/8/18 22:42,Male,February,Thu,10:42:00 PM,15,54,Office to/from Home,0,Micro,43.6,174.4,16.57,235,5
1429535960,1/17/18 22:22,Male,January,Wed,10:22:00 PM,11,62,Office to/from Home,0,Mini,44.06,176.26,16.74,237,5
1532918006,2/19/18 21:16,Female,February,Mon,09:16:00 PM,3,9,Office to/from Home,0,Mini,21.8,87.2,8.28,117.28,5
1755546514,4/26/18 22:29,Female,April,Thu,10:29:00 PM,15,59,Office to/from Home,0,Micro,83,332,31.54,447,4
2005419971,6/27/18 21:23,Female,June,Wed,09:23:00 PM,14,63,Office to/from Home,35,Mini,74.91,334.63,30.21,440,2
1956095526,6/15/18 21:21,Female,June,Fri,09:21:00 PM,19,53,Office to/from Home,0,Mini,105.76,423.05,40.19,569,2
1510328868,2/12/18 21:23,Female,February,Mon,09:23:00 PM,3,9,Office to/from Home,0,Micro,25.17,100.68,9.56,135.41,5
1978925372,6/20/18 23:34,Male,June,Wed,11:34:00 PM,5,5,Office to/from Home,0,Prime,26.03,104.12,9.9,140,4
1562082312,2/28/18 22:19,Female,February,Wed,10:19:00 PM,13,49,Office to/from Home,0,Micro,40.2,160.8,15.28,216.28,5
1669921896,4/4/18 0:20,Female,April,Wed,12:20:00 AM,1,2,Office to/from Home,0,Mini,16.54,66.17,6.29,89,3
1890130811,5/29/18 22:28,Male,May,Tue,10:28:00 PM,5,6,Office to/from Home,0,Micro,21.22,84.86,8.06,114,3
1694800656,4/11/18 15:08,Male,April,Wed,03:08:00 PM,12,47,Market/Site Visit,0,Mini,75.28,301.11,28.61,405,4
1631964795,3/22/18 22:54,Female,March,Thu,10:54:00 PM,5,6,Late Night Ride,0,Prime,24.35,97.4,9.25,131,5
1429801336,1/18/18 5:49,Male,January,Thu,05:49:00 AM,5,4,Office to/from Home,0,Mini,20.68,82.72,7.86,111,2
1423792104,1/15/18 23:42,Female,January,Mon,11:42:00 PM,11,30,Office to/from Home,0,Micro,31.6,126.4,12.01,170,4
1925630265,6/7/18 22:23,Female,June,Thu,10:23:00 PM,2,3,Office to/from Home,0,Mini,17.84,71.38,6.78,96,4
1747067059,4/24/18 21:26,Male,April,Tue,09:26:00 PM,2,5,Office to/from Home,0,Mini,21.38,85.5,8.13,115,5
1583853444,3/7/18 22:37,Female,March,Wed,10:37:00 PM,2,13,Late Night Ride,0,Mini,21.25,85.01,8.08,114.34,4
1493783303,2/7/18 22:52,Female,February,Wed,10:52:00 PM,3,5,Office to/from Home,0,Mini,20.36,81.44,7.73,110,5
1510569354,2/13/18 0:03,Male,February,Tue,12:03:00 AM,1,2,Office to/from Home,0,Mini,16.81,67.24,6.39,90.44,2
1487949162,2/6/18 1:01,Female,February,Tue,01:01:00 AM,20,39,Office to/from Home,0,Micro,49.42,197.68,18.78,266,2
1605802219,3/14/18 23:59,Female,March,Wed,11:59:00 PM,2,3,Office to/from Home,0,Micro,16.32,65.28,6.2,87.8,4
1841452004,5/16/18 23:42,Male,May,Wed,11:42:00 PM,12,32,Office to/from Home,0,Mini,39.96,159.85,15.18,215,5
1643978117,3/26/18 21:32,Male,March,Mon,09:32:00 PM,16,48,Office to/from Home,0,Micro,64.12,256.5,24.37,344.99,3
1605736974,3/14/18 22:48,Female,March,Wed,10:48:00 PM,10,33,Late Night Ride,0,Micro,38.1,152.42,14.48,205,3
1801672865,5/7/18 21:29,Male,May,Mon,09:29:00 PM,10,56,Office to/from Home,0,Mini,42.57,170.26,16.17,229,5
1599846690,3/12/18 21:56,Male,March,Mon,09:56:00 PM,5,45,Late Night Ride,0,Mini,32.53,130.11,12.37,175.01,4
1922280824,6/6/18 23:48,Male,June,Wed,11:48:00 PM,5,5,Office to/from Home,0,Micro,17.38,69.52,6.61,94,2
1429657126,1/18/18 0:10,Female,January,Thu,12:10:00 AM,21,47,Office to/from Home,0,Mini,61.08,244.31,23.21,329,4
1676426440,4/6/18 9:11,Male,April,Fri,09:11:00 AM,15,74,Customer/Partner Visit,0,Mini,77.59,310.34,29.48,417.41,3
OSN_867081497,2/15/18 0:27,Male,February,Thu,12:27:00 AM,2,8.73,Late Night Ride,0,Sedan,12.52,50.08,4.75,67,4
1578092301,3/6/18 0:38,Female,March,Tue,12:38:00 AM,1,2,Office to/from Home,0,Mini,15.8,63.2,6,85,3
1426508218,1/16/18 21:38,Female,January,Tue,09:38:00 PM,9,37,Office to/from Home,0,Prime,42.83,171.32,16.28,230,4
1743461198,4/23/18 22:39,Female,April,Mon,10:39:00 PM,4,29,Office to/from Home,0,Mini,29.52,118.08,11.21,159,5
1809036783,5/9/18 21:22,Female,May,Wed,09:22:00 PM,7,56,Late Night Ride,0,Prime,55.46,221.83,21.07,298,5
1902172112,6/2/18 0:09,Female,June,Sat,12:09:00 AM,5,6,Office to/from Home,0,Micro,18.22,72.86,6.92,98,4
1718181407,4/18/18 9:52,Male,April,Wed,09:52:00 AM,20,74,Customer/Partner Visit,0,Mini,92.56,370.22,35.17,497.95,5
1409218880,1/11/18 2:36,Male,January,Thu,02:36:00 AM,9,19,Late Night Ride,0,Micro,25.18,100.7,9.58,135,4
1948454983,6/13/18 21:48,Male,June,Wed,09:48:00 PM,6,41,Late Night Ride,0,Mini,47.4,189.59,18.01,255,4
1785515527,5/4/18 1:05,Male,May,Fri,01:05:00 AM,19,32,Airport/Station Ride,0,Prime Play,135.26,438.94,46.28,620,2
1692867970,4/10/18 21:45,Female,April,Tue,09:45:00 PM,10,35,Office to/from Home,0,Prime,45.28,181.14,17.21,243.63,3
1890063196,5/29/18 21:59,Male,May,Tue,09:59:00 PM,3,9,Office to/from Home,0,Prime,24.35,97.4,9.25,131,5
1710083992,4/15/18 23:41,Male,April,Sun,11:41:00 PM,5,31,Office to/from Home,0,Micro,47.29,189.14,17.97,254.4,4
1669843763,4/3/18 22:49,Male,April,Tue,10:49:00 PM,3,4,Office to/from Home,0,Mini,19.92,79.68,7.57,107.17,4
1849108178,5/18/18 23:26,Female,May,Fri,11:26:00 PM,25,49,Office to/from Home,0,Micro,102.51,410.05,38.95,552,1
1870765152,5/25/18 4:10,Male,May,Fri,04:10:00 AM,8,25,Office to/from Home,0,Mini,32.28,129.12,12.27,174,1
1477391475,2/2/18 21:13,Female,February,Fri,09:13:00 PM,3,7,Office to/from Home,0,Mini,20.44,81.76,7.77,110,5
OSN_956562351,4/19/18 21:43,Male,April,Thu,09:43:00 PM,4,45.67,Office to/from Home,0,Mini,9.84,39.36,3.74,53,5
1403369679,1/8/18 20:10,Female,January,Mon,08:10:00 PM,17,52,Airport/Station Ride,0,Prime Play,64.62,258.48,24.55,348,5
1475288259,2/2/18 10:09,Male,February,Fri,10:09:00 AM,10,33,Customer/Partner Visit,0,Mini,45.19,180.74,17.18,243,4
1436103557,1/20/18 1:51,Male,January,Sat,01:51:00 AM,3,4,Late Night Ride,0,Micro,16.5,66.01,6.27,89,3
1723895162,4/19/18 17:10,Male,April,Thu,05:10:00 PM,29,138,Customer/Partner Visit,70,Prime,150.66,552.64,54.76,758,3
2002289932,6/26/18 21:27,Male,June,Tue,09:27:00 PM,10,51,NA,0,Mini,64.6,258.39,24.54,348,5
1699870783,4/12/18 23:52,Female,April,Thu,11:52:00 PM,2,3,Office to/from Home,0,Micro,13.38,53.53,5.09,72,4
1545699590,2/24/18 0:38,Female,February,Sat,12:38:00 AM,19,38,Office to/from Home,0,Micro,46.8,187.2,17.78,251.78,4
1493882469,2/8/18 0:25,Female,February,Thu,12:25:00 AM,15,40,Office to/from Home,0,Micro,32.31,129.23,12.28,174,4
1653856203,3/30/18 0:42,Male,March,Fri,12:42:00 AM,6,6,Late Night Ride,0,Micro,19.12,76.48,7.26,102.86,5
1583829236,3/7/18 22:22,Male,March,Wed,10:22:00 PM,8,38,Office to/from Home,0,Micro,31,124,11.78,166.78,3
1542200904,2/22/18 22:52,Female,February,Thu,10:52:00 PM,3,4,Office to/from Home,0,Mini,19.18,76.7,7.29,103.17,4
1545712706,2/24/18 0:39,Female,February,Sat,12:39:00 AM,4,5,Office to/from Home,0,Mini,23.14,92.57,8.8,124.51,4
1675779114,4/5/18 21:47,Male,April,Thu,09:47:00 PM,14,57,Office to/from Home,0,Micro,66.98,267.94,25.46,360.38,5
1656354751,3/30/18 19:52,Male,March,Fri,07:52:00 PM,8,52,Office Event,0,Prime,40.15,160.59,15.26,216,4
1721709221,4/19/18 1:16,Female,April,Thu,01:16:00 AM,6,6,Late Night Ride,0,Micro,19.52,78.07,7.41,105,4
OSN_807422209,1/3/18 22:05,Male,January,Wed,10:05:00 PM,8,24.73,Office to/from Home,0,Sedan,13.94,55.76,5.3,75,2
1666857186,4/2/18 21:33,Female,April,Mon,09:33:00 PM,7,37,Late Night Ride,0,Micro,36.08,144.33,13.71,194.12,3
1496911590,2/9/18 3:44,Male,February,Fri,03:44:00 AM,5,4,Office to/from Home,0,Mini,22.6,90.42,8.59,122,4
1561931042,2/28/18 21:22,Male,February,Wed,09:22:00 PM,7,38,Late Night Ride,0,Mini,32.96,131.84,12.54,177.34,4
1647189833,3/28/18 1:14,Female,March,Wed,01:14:00 AM,20,38,Office to/from Home,0,Micro,45.35,181.42,17.23,244,2
1583955754,3/7/18 23:57,Female,March,Wed,11:57:00 PM,1,2,Office to/from Home,0,Mini,15.4,61.6,5.85,82.85,4
2005433515,6/27/18 21:20,Female,June,Wed,09:20:00 PM,3,7,Office to/from Home,0,Mini,27.7,110.78,10.53,149,2
1409003153,1/10/18 22:20,Female,January,Wed,10:20:00 PM,26,77,Office to/from Home,0,Micro,75.02,300.08,28.5,404,4
1914956647,6/4/18 22:56,Male,June,Mon,10:56:00 PM,30,69,Office to/from Home,0,Mini,162.08,648.33,61.59,872,5
1423571441,1/15/18 21:44,Female,January,Mon,09:44:00 PM,12,52,Office to/from Home,0,Mini,43.82,175.28,16.65,236,4
1982630848,6/21/18 21:28,Male,June,Thu,09:28:00 PM,4,33,Office to/from Home,0,Mini,45.17,180.69,17.18,243,1
1987191282,6/23/18 0:06,Female,June,Sat,12:06:00 AM,3,5,Office to/from Home,0,Micro,28.62,114.5,10.88,154,5
1894056997,5/30/18 23:43,Male,May,Wed,11:43:00 PM,2,16,Office to/from Home,0,Mini,20.24,80.96,7.68,109,4
2008597555,6/28/18 21:13,Male,June,Thu,09:13:00 PM,22,73,NA,0,Prime,147.04,588.17,55.88,791,5
1412056947,1/11/18 22:17,Male,January,Thu,10:17:00 PM,21,63,Late Night Ride,0,Micro,55.98,223.92,21.28,301,1
OSN_954682059,4/18/18 23:10,Male,April,Wed,11:10:00 PM,34,109.4,Late Night Ride,0,Mini,100.09,400.36,38.04,538,4
1952360912,6/15/18 3:10,Male,June,Fri,03:10:00 AM,14,32,Late Night Ride,0,Mini,41.26,165.06,15.68,222,4
1395043015,1/5/18 21:51,Female,January,Fri,09:51:00 PM,8,52,Office to/from Hotel,0,Mini,38.6,154.38,14.67,208,5
OSN_858123787,2/8/18 21:12,Male,February,Thu,09:12:00 PM,4,29.23,Office to/from Home,0,Mini,7.43,29.74,2.83,40,4
1978807475,6/20/18 22:23,Male,June,Wed,10:23:00 PM,22,52,Office to/from Home,0,Micro,114.74,458.98,43.6,617,4
1875273272,5/25/18 22:42,Female,May,Fri,10:42:00 PM,16,42,Office to/from Hotel,35,Micro,119.83,514.31,47.28,681,4
1863778550,5/22/18 23:24,Female,May,Tue,11:24:00 PM,3,4,Office to/from Home,0,Mini,19.52,78.06,7.41,105,5
1609165182,3/15/18 21:40,Female,March,Thu,09:40:00 PM,31,104,Office to/from Home,35,Mini,102,443,40.51,585.51,3
1879307991,5/27/18 2:41,Male,May,Sun,02:41:00 AM,9,34,Office to/from Home,0,Prime,40.75,163,15.5,219,5
1971314729,6/18/18 22:56,Female,June,Mon,10:56:00 PM,2,4,Late Night Ride,0,Prime Play,35.64,142.58,13.55,192,4
1943098010,6/12/18 12:28,Female,June,Tue,12:28:00 PM,30,80,Office Event,70,Mini,87.92,421.67,36.91,547,3
1395216892,1/5/18 23:24,Male,January,Fri,11:24:00 PM,26,67,Office to/from Home,0,Micro,70.9,283.6,26.94,381,4
1653528504,3/29/18 21:38,Female,March,Thu,09:38:00 PM,5,37,Office to/from Home,0,Mini,35.29,141.18,13.41,189.88,4
1493807808,2/7/18 23:12,Male,February,Wed,11:12:00 PM,21,49,Office to/from Home,0,Mini,60.51,242.02,23,326,4
1672922064,4/4/18 23:21,Male,April,Wed,11:21:00 PM,13,39,Late Night Ride,0,Micro,42.94,171.74,16.32,231,5
1833451342,5/14/18 21:05,Female,May,Mon,09:05:00 PM,31,71,Office to/from Home,70,Micro,97.25,459,40.46,597,5
2008712163,6/28/18 21:52,Female,June,Thu,09:52:00 PM,6,47,Late Night Ride,0,Mini,65.61,262.46,24.93,353,5
1522496861,2/16/18 23:03,Male,February,Fri,11:03:00 PM,14,45,Customer/Partner Visit,0,Micro,53.2,212.8,20.22,286.22,4
OSN_829991511,1/19/18 21:19,Female,January,Fri,09:19:00 PM,32,148.8,Late Night Ride,0,Sedan,64.52,287.82,26,378,3
1922218095,6/6/18 22:46,Female,June,Wed,10:46:00 PM,5,6,Office to/from Home,0,Prime,25.62,102.48,9.73,138,3
1403766676,1/9/18 0:06,Male,January,Tue,12:06:00 AM,4,5,Office to/from Home,0,Micro,15.82,63.28,6.01,85,4
1858356699,5/21/18 15:12,Male,May,Mon,03:12:00 PM,26,68,Customer/Partner Visit,0,Micro,73.91,295.65,28.08,398,5
1863626243,5/22/18 21:44,Male,May,Tue,09:44:00 PM,16,44,Late Night Ride,0,Mini,51.82,207.28,19.69,279,3
1667078815,4/3/18 0:33,Male,April,Tue,12:33:00 AM,4,4,Office to/from Home,0,Mini,21,84.02,7.98,113,3
1395186581,1/5/18 23:02,Male,January,Fri,11:02:00 PM,3,4,Office to/from Home,0,Mini,19.67,78.66,7.47,106,3
1496837922,2/9/18 0:40,Female,February,Fri,12:40:00 AM,11,23,Office to/from Home,0,Prime,43.07,172.28,16.38,232,4
1902126243,6/1/18 23:34,Female,June,Fri,11:34:00 PM,18,47,Office to/from Home,0,Mini,52.97,211.9,20.13,285,3
OSN_997220181,5/14/18 15:00,Male,May,Mon,03:00:00 PM,5,48.68,Office to/from Home,0,Mini,13.35,53.41,5.07,72,4
1872203672,5/25/18 13:50,Male,May,Fri,01:50:00 PM,24,3,Customer/Partner Visit,0,Prime Play Rentals,181,724,68.78,974,4
1713999642,4/16/18 23:44,Female,April,Mon,11:44:00 PM,4,5,Late Night Ride,0,Micro,16.36,65.42,6.21,88,4
1466637239,1/29/18 22:43,Male,January,Mon,10:43:00 PM,30,75,Office to/from Home,0,Mini,95.84,383.36,36.42,516,5
2005403756,6/27/18 21:12,Female,June,Wed,09:12:00 PM,6,51,Late Night Ride,0,Prime,56.88,227.51,21.62,306,5
1406364903,1/10/18 2:29,Female,January,Wed,02:29:00 AM,10,38,Office to/from Home,0,Micro,31.5,126.01,11.97,169,4
1837680475,5/15/18 22:46,Female,May,Tue,10:46:00 PM,29,73,Office to/from Home,0,Micro,81.38,325.52,30.92,438,2
1454816539,1/25/18 22:02,Female,January,Thu,10:02:00 PM,10,44,Office to/from Home,0,Mini,49.3,197.2,18.73,265,5
1669808052,4/3/18 22:17,Male,April,Tue,10:17:00 PM,3,28,Late Night Ride,0,Micro,22.68,90.7,8.62,122,5
1435808490,1/19/18 22:04,Female,January,Fri,10:04:00 PM,2,7,Office to/from Home,0,Mini,25.86,103.45,9.82,139,5
1412188176,1/12/18 0:07,Female,January,Fri,12:07:00 AM,3,4,Office to/from Home,0,Mini,19.34,77.36,7.35,104,5
1986835224,6/22/18 22:09,Male,June,Fri,10:09:00 PM,29,75,Office to/from Home,35,Micro,207.9,866.58,80.74,1155,4
1814459215,5/11/18 6:28,Female,May,Fri,06:28:00 AM,5,5,Office to/from Home,0,Mini,25.84,103.34,9.82,139,3
1743480529,4/23/18 22:31,Male,April,Mon,10:31:00 PM,13,40,Late Night Ride,0,Micro,46.65,186.62,17.73,251,2
1558839250,2/27/18 21:52,Male,February,Tue,09:52:00 PM,31,86,Office to/from Home,35,Mini,98.08,427.32,39.02,564.42,4
1389955194,1/4/18 0:56,Female,January,Thu,12:56:00 AM,13,30,Office to/from Home,0,Micro,34.96,139.84,13.28,188,4
1676374036,4/6/18 8:52,Female,April,Fri,08:52:00 AM,10,56,Customer/Partner Visit,0,Mini,41.7,166.79,15.85,224.34,1
1643995504,3/26/18 21:43,Female,March,Mon,09:43:00 PM,9,34,Office to/from Home,0,Prime,45.71,182.86,17.37,245.94,1
1886649281,5/28/18 21:32,Female,May,Mon,09:32:00 PM,12,49,Office to/from Home,0,Micro,64.87,259.48,24.65,349,5
1863546824,5/22/18 21:05,Male,May,Tue,09:05:00 PM,30,78,Office to/from Home,35,Micro,92.19,403.78,36.78,533,1
1474632427,2/1/18 23:48,Male,February,Thu,11:48:00 PM,2,3,Office to/from Home,0,Mini,17.67,70.66,6.71,95,4
2002523795,6/27/18 1:38,Male,June,Wed,01:38:00 AM,31,46,Office to/from Home,70,Micro,62.66,320.62,27.31,411,5
1773422264,4/30/18 21:49,Female,April,Mon,09:49:00 PM,0,1,Office to/from Home,0,Micro,18.18,72.71,6.92,98,4
1975124659,6/19/18 23:27,Male,June,Tue,11:27:00 PM,12,35,Office to/from Home,0,Micro,53.16,212.64,20.2,286,4
1558756009,2/27/18 21:10,Female,February,Tue,09:10:00 PM,7,38,Late Night Ride,0,Prime,38.8,155.2,14.74,209,4
1922298478,6/7/18 0:02,Male,June,Thu,12:02:00 AM,18,39,Office to/from Home,0,Mini,50.93,203.72,19.36,274,4
1867190095,5/23/18 23:33,Female,May,Wed,11:33:00 PM,12,37,Office to/from Home,0,Mini,47.4,189.59,18.01,255,5
1545523547,2/23/18 22:37,Male,February,Fri,10:37:00 PM,3,6,Office to/from Home,0,Micro,14.98,59.93,5.7,80.61,4
1403608579,1/8/18 21:48,Female,January,Mon,09:48:00 PM,16,45,Late Night Ride,0,Mini,48.92,195.68,18.59,263,3
1577918035,3/5/18 22:00,Female,March,Mon,10:00:00 PM,3,8,Office to/from Home,0,Mini,21.6,86.4,8.21,116.21,5
1893715682,5/30/18 21:31,Male,May,Wed,09:31:00 PM,3,31,Office to/from Home,0,Micro,27.7,110.78,10.53,149,5
2012506978,6/29/18 22:38,Male,June,Fri,10:38:00 PM,21,58,Office to/from Home,0,Micro,84.57,338.29,32.13,455,5
1647105965,3/27/18 23:20,Male,March,Tue,11:20:00 PM,26,45,Office to/from Home,0,Micro,68.96,275.84,26.2,371,2
1667063177,4/3/18 0:08,Male,April,Tue,12:08:00 AM,5,5,Late Night Ride,0,Micro,17.47,69.89,6.63,93.99,3
1755920791,4/27/18 1:06,Female,April,Fri,01:06:00 AM,1,2,Office to/from Home,0,Micro,13.2,52.79,5.02,71,5
1445754858,1/23/18 0:40,Male,January,Tue,12:40:00 AM,2,3,Office to/from Home,0,Mini,18.16,72.62,6.9,98,1
OSN_942343731,4/10/18 21:43,Female,April,Tue,09:43:00 PM,4,50.98,NA,0,Mini,7.25,29,2.75,39,5
OSN_864210865,2/12/18 22:05,Male,February,Mon,10:05:00 PM,3,24.3,Late Night Ride,0,Mini,7.43,29.74,2.83,40,5
1879151881,5/26/18 23:25,Female,May,Sat,11:25:00 PM,50,102,Office to/from Home,35,Mini,202.04,843.16,78.53,1124,3
1925727032,6/7/18 23:50,Male,June,Thu,11:50:00 PM,4,4,Office to/from Home,0,Mini,22.97,91.87,8.72,124,3
1392587605,1/5/18 0:33,Male,January,Fri,12:33:00 AM,9,33,Office to/from Home,0,Mini,36.35,145.41,13.81,196,3
1975133362,6/19/18 23:39,Female,June,Tue,11:39:00 PM,34,85,Office to/from Home,0,Micro,147.64,590.55,56.1,794,5
1886933977,5/29/18 1:09,Female,May,Tue,01:09:00 AM,1,2,Office to/from Home,0,Mini,15.8,63.2,6,85,2
1805491799,5/8/18 23:26,Female,May,Tue,11:26:00 PM,12,38,Office to/from Home,0,Micro,51.3,205.21,19.49,276,4
1837387751,5/15/18 21:07,Male,May,Tue,09:07:00 PM,2,5,Office to/from Home,0,Prime,39.59,158.38,15.05,213,5
1415699700,1/13/18 0:47,Female,January,Sat,12:47:00 AM,30,59,Office to/from Home,0,Mini,91.92,367.69,34.93,495,5
1863708176,5/22/18 22:29,Female,May,Tue,10:29:00 PM,6,29,Office to/from Home,0,Mini,29.08,116.32,11.05,156,4
1875581556,5/26/18 4:46,Male,May,Sat,04:46:00 AM,2,3,Office to/from Home,0,Micro,13.38,53.53,5.09,72,2
1487846783,2/5/18 23:13,Male,February,Mon,11:13:00 PM,2,3,Office to/from Home,0,Mini,18.16,72.62,6.9,98,4
1588647926,3/9/18 14:08,Male,March,Fri,02:08:00 PM,9,35,Customer/Partner Visit,0,Prime,41.89,167.56,15.92,225,3
1583851159,3/7/18 22:26,Male,March,Wed,10:26:00 PM,14,44,Office to/from Home,0,Mini,44.72,178.88,16.99,240.59,4
1406249362,1/9/18 23:03,Male,January,Tue,11:03:00 PM,14,45,Office to/from Home,0,Micro,39.94,159.76,15.18,215,4
1605831553,3/15/18 0:35,Female,March,Thu,12:35:00 AM,1,2,Office to/from Home,0,Mini,15.99,63.94,6.08,86.01,5
1971234299,6/18/18 22:14,Female,June,Mon,10:14:00 PM,20,50,Office to/from Home,0,Micro,89.72,358.87,34.08,483,4
1849251235,5/19/18 1:56,Female,May,Sat,01:56:00 AM,10,25,Late Night Ride,0,Micro,30.11,120.45,11.44,162,4
1469375827,1/30/18 23:53,Male,January,Tue,11:53:00 PM,6,28,Late Night Ride,0,Micro,25.72,102.88,9.77,138,5
1809462344,5/10/18 0:56,Male,May,Thu,12:56:00 AM,10,32,Office to/from Home,0,Micro,31.97,127.88,12.14,172,4
1785243107,5/3/18 23:23,Female,May,Thu,11:23:00 PM,7,32,Office to/from Home,0,Micro,28.62,114.5,10.88,154,4
1600075005,3/13/18 2:08,Female,March,Tue,02:08:00 AM,1,14,Office to/from Home,0,Micro,15.88,63.52,6.04,85.44,5
1875026470,5/25/18 21:45,Female,May,Fri,09:45:00 PM,30,83,Office to/from Home,35,Micro,87.55,385.18,35.02,508,5
1945190555,6/12/18 22:41,Female,June,Tue,10:41:00 PM,5,6,Late Night Ride,0,Prime,26.39,105.58,10.03,142,3
1650200797,3/28/18 21:33,Female,March,Wed,09:33:00 PM,4,31,Office to/from Home,0,Mini,33.47,133.86,12.71,180.04,3
1866988631,5/23/18 21:35,Female,May,Wed,09:35:00 PM,19,60,Office to/from Home,0,Micro,50.93,203.72,19.36,274,5
1901797731,6/1/18 21:26,Female,June,Fri,09:26:00 PM,6,37,Office to/from Home,0,Mini,82.4,329.62,31.32,443,2
OSN_1038422797,6/18/18 22:30,Female,June,Mon,10:30:00 PM,13,49.77,Office to/from Home,0,Play,56.32,225.29,21.4,303,5
1837441419,5/15/18 21:24,Male,May,Tue,09:24:00 PM,2,4,Office to/from Home,0,Micro,28,112.01,10.64,151,5
1436097952,1/20/18 1:38,Female,January,Sat,01:38:00 AM,11,34,Office to/from Home,0,Micro,33.28,133.12,12.65,179,4
1662764410,4/1/18 20:50,Male,April,Sun,08:50:00 PM,18,0,Airport/Station Ride,0,Prime Play Rentals,105.8,423.2,40.2,569.2,4
1805539421,5/9/18 0:19,Female,May,Wed,12:19:00 AM,2,2,Late Night Ride,0,Mini,18.18,72.73,6.91,98,4
1894096828,5/31/18 0:19,Male,May,Thu,12:19:00 AM,10,30,Office to/from Home,0,Mini,35.69,142.75,13.56,192,3
1667020355,4/2/18 23:11,Male,April,Mon,11:11:00 PM,57,105,Office to/from Home,35,Micro,169.66,713.64,66.22,949.52,2
2002542565,6/27/18 2:49,Male,June,Wed,02:49:00 AM,12,32,Office to/from Home,0,Prime,47.74,190.96,18.14,257,5
1545594124,2/23/18 23:14,Female,February,Fri,11:14:00 PM,1,1,Office to/from Home,0,Mini,15,60,5.7,80.7,4
1451723415,1/25/18 0:20,Male,January,Thu,12:20:00 AM,6,7,Office to/from Home,0,Mini,26.15,104.61,9.94,141,4
1755870307,4/27/18 0:20,Male,April,Fri,12:20:00 AM,2,2,Office to/from Home,0,Mini,17.66,70.63,6.71,95,3
1693041478,4/10/18 23:38,Female,April,Tue,11:38:00 PM,5,6,Late Night Ride,0,Mini,23.42,93.68,8.9,126,1
1875394653,5/25/18 23:56,Female,May,Fri,11:56:00 PM,11,32,Office to/from Home,0,Prime,46.65,186.62,17.73,251,4
1971160997,6/18/18 21:52,Male,June,Mon,09:52:00 PM,7,47,Office to/from Home,0,Mini,50.93,203.72,19.36,274,3
1590064262,3/9/18 21:02,Female,March,Fri,09:02:00 PM,22,53,Office to/from Home,0,Micro,57.17,228.7,21.74,307.61,4
1669965733,4/4/18 2:06,Female,April,Wed,02:06:00 AM,4,4,Office to/from Home,0,Micro,15.52,62.08,5.89,83.49,3
1555923347,2/26/18 21:47,Male,February,Mon,09:47:00 PM,12,49,Office to/from Home,0,Micro,40.6,162.4,15.43,218.43,5
1395275101,1/6/18 0:21,Female,January,Sat,12:21:00 AM,2,2,Office to/from Home,0,Micro,13.27,53.09,5.04,71,4
